country,time,pixel_count,viirs
Albania,201204,303968,111931.1699
Albania,201205,0,0
Albania,201206,0,0
Albania,201207,0,0
Albania,201208,303968,151345.8
Albania,201209,303968,114513.86
Albania,201210,303968,115895.3801
Albania,201211,303968,95143.00997
Albania,201212,303968,100916.42
Albania,201301,303968,114644.1
Albania,201302,303968,102252.82
Albania,201303,303968,117570.03
Albania,201304,303968,123486.55
Albania,201305,303968,52076.74998
Albania,201306,0,0
Albania,201307,0,0
Albania,201308,303968,119503.1499
Albania,201309,303968,121392.2401
Albania,201310,303968,139308.06
Albania,201311,303968,128474.9401
Albania,201312,303968,120072.88
Albania,201401,303968,122233.82
Albania,201402,303968,126353.2599
Albania,201403,303968,102912.76
Albania,201404,303968,117662.86
Albania,201405,0,0
Albania,201406,0,0
Albania,201407,0,0
Albania,201408,303968,141591.56
Albania,201409,303968,113951.91
Albania,201410,303968,126649.88
Albania,201411,303968,90267.20002
Albania,201412,303968,167850.5896
Albania,201501,303968,153930.8297
Albania,201502,303968,137986.72
Albania,201503,303968,107240.6
Albania,201504,303968,95503.09991
Albania,201505,0,0
Albania,201506,0,0
Albania,201507,0,0
Albania,201508,303968,95220.57998
Albania,201509,303968,93922.59998
Albania,201510,303968,83534.62995
Albania,201511,303968,122640.8001
Albania,201512,303968,108514.91
Albania,201601,303968,109787.7
Albania,201602,303968,81335.95005
Albania,201603,303968,83175.63999
Albania,201604,303968,88683.02997
Albania,201605,303968,850.509995
Albania,201606,0,0
Albania,201607,0,0
Albania,201608,303968,102083.6599
Albania,201609,303968,90772.48996
Albania,201610,303968,100725.25
Albania,201611,303968,112963.5101
Albania,201612,303968,117186.41
Albania,201701,303968,140286.8101
Albania,201702,303968,149090.6299
Albania,201703,303968,137292.07
Albania,201704,303968,123143.34
Albania,201705,303968,24592.44999
Albania,201706,0,0
Albania,201707,0,0
Albania,201708,303968,149357.4001
Albania,201709,303968,144160.9201
Albania,201710,303968,174275.3597
Albania,201711,303968,143465.9501
Albania,201712,303968,148364.49
Albania,201801,303968,153372.48
Albania,201802,303968,144437.0099
Albania,201803,303968,119946.38
Albania,201804,303968,129565.77
Albania,201805,0,0
Albania,201807,0,0
Albania,201808,303968,134390.3
Albania,201809,303968,133164.17
Albania,201810,303968,140152.78
Albania,201811,303968,154230.5101
Albania,201812,303968,137549.5099
Albania,201901,303968,171680.47
Albania,201902,303968,144335.4499
Albania,201903,303968,143301.3999
Albania,201904,303968,156398.62
Armenia,201204,423306,41069.69
Armenia,201205,0,0
Armenia,201206,0,0
Armenia,201207,423306,21.6399999
Armenia,201208,423306,56454.05003
Armenia,201209,423306,61798.13006
Armenia,201210,423306,68428.60996
Armenia,201211,423306,53690.63004
Armenia,201212,423306,61910.04
Armenia,201301,423306,93736.87998
Armenia,201302,423306,64996.54007
Armenia,201303,423306,72739.79001
Armenia,201304,423306,51108.43999
Armenia,201305,423306,126033.5698
Armenia,201306,0,0
Armenia,201307,0,0
Armenia,201308,423306,52352.97999
Armenia,201309,423306,49690.15997
Armenia,201310,423306,71841.03
Armenia,201311,423306,86863.01012
Armenia,201312,423306,85751.23007
Armenia,201401,423306,68646.52998
Armenia,201402,423306,72855.52998
Armenia,201403,423306,48917.23989
Armenia,201404,423306,46934.42998
Armenia,201405,423306,3283.650005
Armenia,201406,0,0
Armenia,201407,0,0
Armenia,201408,423306,59915.51003
Armenia,201409,423306,67336.81
Armenia,201410,423306,61021.26003
Armenia,201411,423306,44829.48991
Armenia,201412,423306,137400.4599
Armenia,201501,423306,72361.78006
Armenia,201502,423306,99799.88996
Armenia,201503,423306,50008.06004
Armenia,201504,423306,42541.19998
Armenia,201505,0,0
Armenia,201506,0,0
Armenia,201507,0,0
Armenia,201508,423306,35113.69995
Armenia,201509,423306,37130.55999
Armenia,201510,423306,43934.04999
Armenia,201511,423306,76662.65003
Armenia,201512,423306,62434.16995
Armenia,201601,423306,92512.07006
Armenia,201602,423306,78453.8401
Armenia,201603,423306,42140.15
Armenia,201604,423306,36682.71999
Armenia,201605,423306,7505.040003
Armenia,201606,0,0
Armenia,201607,423306,831.4000001
Armenia,201608,423306,41519.17998
Armenia,201609,423306,43095.49997
Armenia,201610,423306,57515.74003
Armenia,201611,423306,73932.70991
Armenia,201612,423306,114006.6502
Armenia,201701,423306,142336.88
Armenia,201702,423306,145799.5697
Armenia,201703,423306,88265.54012
Armenia,201704,423306,62022.71999
Armenia,201705,423306,5873.13
Armenia,201706,0,0
Armenia,201707,423306,879.1500007
Armenia,201708,423306,80298.30017
Armenia,201709,423306,76543.99997
Armenia,201710,423306,105958.7196
Armenia,201711,423306,120870.5397
Armenia,201712,423306,117598.3397
Armenia,201801,423306,102752.0299
Armenia,201802,423306,89580.18012
Armenia,201803,423306,86399.64999
Armenia,201804,423306,66805.97001
Armenia,201805,0,0
Armenia,201807,0,0
Armenia,201808,423306,74282.85001
Armenia,201809,423306,67664.54999
Armenia,201810,423306,78424.55996
Armenia,201811,423306,97643.91022
Armenia,201812,423306,92653.46995
Armenia,201901,423306,148269.5599
Armenia,201902,423306,103124.9501
Armenia,201903,423306,95997.69009
Armenia,201904,423306,75798.39001
australia,201204,76415841,5710816.446
australia,201205,76415841,2710503.508
australia,201206,76415841,2414673.069
australia,201207,76415841,1986528.748
australia,201208,76415841,3700467.206
australia,201209,76415841,7198623.039
australia,201210,76415841,11038822.03
australia,201211,76415841,6443229.182
australia,201212,76415841,4205604.039
australia,201301,76415841,4697971.036
australia,201302,76415841,4205584.226
australia,201303,76415841,4183616.374
australia,201304,76415841,5101014.126
australia,201305,76415841,2453387.215
australia,201306,76415841,3665974.817
australia,201307,76415841,2043053.908
australia,201308,76415841,2626783.295
australia,201309,76415841,2392563.286
australia,201310,76415841,4762062.593
australia,201311,76415841,7900154.168
australia,201312,76415841,3209356.374
australia,201401,76415841,3300101.422
australia,201402,76415841,5028436.118
australia,201403,76415841,3919206.463
australia,201404,76415841,5754580.457
australia,201405,76415841,2913175.466
australia,201406,76415841,2083693.169
australia,201407,76415841,1898677.218
australia,201408,76415841,4941010.683
australia,201409,76415841,3509964.437
australia,201410,76415841,6741394.414
australia,201411,76415841,2413983.28
australia,201412,76415841,2534071.354
australia,201501,76415841,5331657.746
australia,201502,76415841,8710230.907
australia,201503,76415841,7524477.634
australia,201504,76415841,3980023.495
australia,201505,76415841,2875482.947
australia,201506,76415841,1691740.649
australia,201507,76415841,1692496.339
australia,201508,76415841,2071934.76
australia,201509,76415841,2310407.509
australia,201510,76415841,3683224.934
australia,201511,76415841,6064813.933
australia,201512,76415841,2188191.118
australia,201601,76415841,1841359.77
australia,201602,76415841,1714187.986
australia,201603,76415841,2067418.506
australia,201604,76415841,3827909.414
australia,201605,76415841,4154698.927
australia,201606,76415841,1777260.198
australia,201607,76415841,1915070.85
australia,201608,76415841,1713628.44
australia,201609,76415841,2681949.742
australia,201610,76415841,2755801.562
australia,201611,76415841,3529543.181
australia,201612,76415841,2468995.829
australia,201701,76415841,3677543.134
australia,201702,76415841,7257207.535
australia,201703,76415841,8211594.171
australia,201704,76415841,10256467.91
australia,201705,76415841,10375961.72
australia,201706,76415841,6029700.39
australia,201707,76415841,6004538.848
australia,201708,76415841,8718376.646
australia,201709,76415841,11746984.87
australia,201710,76415841,11965388.83
australia,201711,76415841,12939247.3
australia,201712,76415841,10237011.45
australia,201801,76415841,6726171.851
australia,201802,76415841,10118314.9
australia,201803,76415841,9510742.213
australia,201804,76415841,13452663.6
australia,201805,76415841,10054164.29
australia,201807,76415841,6194856.808
australia,201808,76415841,5753868.647
australia,201809,76415841,7423253.365
australia,201810,76415841,9421397.116
australia,201811,76415841,10369128.84
australia,201812,76415841,7719500.499
australia,201901,76415841,5723048.394
australia,201902,76415841,6486231.088
australia,201903,76415841,7140447.792
australia,201904,76415841,10124395.32
Benin,201204,1064328,147903.3901
Benin,201205,1064328,35482.4799
Benin,201206,1064328,16040.32997
Benin,201207,1064328,30460.87993
Benin,201208,1064328,50188.60994
Benin,201209,1064328,70036.29997
Benin,201210,1064328,49935.24993
Benin,201211,1064328,36303.52992
Benin,201212,1064328,90491.04002
Benin,201301,1064328,57200.28999
Benin,201302,1064328,97471.96994
Benin,201303,1064328,98027.24999
Benin,201304,1064328,58518.68991
Benin,201305,1064328,72689.03
Benin,201306,1064328,89360.44003
Benin,201307,1064328,26709.78991
Benin,201308,1064328,71633.39999
Benin,201309,1064328,39224.74988
Benin,201310,1064328,76581.79999
Benin,201311,1064328,77416.82996
Benin,201312,1064328,63188.25988
Benin,201401,1064328,78931.40985
Benin,201402,1064328,66017.65989
Benin,201403,1064328,71462.75994
Benin,201404,1064328,63009.33996
Benin,201405,1064328,53253.45995
Benin,201406,1064328,36965.6399
Benin,201407,1064328,34559.63993
Benin,201408,1064328,88102.98
Benin,201409,1064328,47073.22991
Benin,201410,1064328,20782.69997
Benin,201411,1064328,53412.47993
Benin,201412,1064328,68349.56997
Benin,201501,1064328,107229.1299
Benin,201502,1064328,113166.76
Benin,201503,1064328,84137.07997
Benin,201504,1064328,41882.42989
Benin,201505,1064328,40969.56991
Benin,201506,1064328,60786.26993
Benin,201507,1064328,26112.7499
Benin,201508,1064328,49628.23995
Benin,201509,1064328,82535.54999
Benin,201510,1064328,51253.25993
Benin,201511,1064328,68286.9899
Benin,201512,1064328,93017.15992
Benin,201601,1064328,50960.21996
Benin,201602,1064328,66301.15991
Benin,201603,1064328,36245.89996
Benin,201604,1064328,51428.56991
Benin,201605,1064328,71043.13996
Benin,201606,1064328,47650.92989
Benin,201607,1064328,32174.71992
Benin,201608,1064328,23265.33995
Benin,201609,1064328,37761.89993
Benin,201610,1064328,58544.53989
Benin,201611,1064328,46660.60998
Benin,201612,1064328,95638.03
Benin,201701,1064328,80339.03983
Benin,201702,1064328,152169.8101
Benin,201703,1064328,198879.7202
Benin,201704,1064328,195571.7803
Benin,201705,1064328,175657.1902
Benin,201706,1064328,208417.9799
Benin,201707,1064328,101613.79
Benin,201708,1064328,115659.3101
Benin,201709,1064328,143998.8199
Benin,201710,1064328,240928.2297
Benin,201711,1064328,200186.3501
Benin,201712,1064328,151921.6
Benin,201801,1064328,118187.39
Benin,201802,1064328,124347.46
Benin,201803,1064328,215334.6806
Benin,201804,1064328,163100.7801
Benin,201805,1064328,201343.3603
Benin,201807,1064328,144669.0301
Benin,201808,1064328,157195.7801
Benin,201809,1064328,157579.0301
Benin,201810,1064328,189411.0204
Benin,201811,1064328,190513.7703
Benin,201812,1064328,148480.12
Benin,201901,1064328,66468.25994
Benin,201902,1064328,156096.06
Benin,201903,1064328,183481.9001
Benin,201904,1064328,123332.0401
Bosnia and Herzegovina,201204,574425,160026.35
Bosnia and Herzegovina,201205,0,0
Bosnia and Herzegovina,201206,0,0
Bosnia and Herzegovina,201207,0,0
Bosnia and Herzegovina,201208,574425,197985.1
Bosnia and Herzegovina,201209,574425,177314.53
Bosnia and Herzegovina,201210,574425,172913.5801
Bosnia and Herzegovina,201211,574425,116633.57
Bosnia and Herzegovina,201212,574425,306571.9799
Bosnia and Herzegovina,201301,574425,164587.2
Bosnia and Herzegovina,201302,574425,258746.94
Bosnia and Herzegovina,201303,574425,204578.8499
Bosnia and Herzegovina,201304,574425,155641.16
Bosnia and Herzegovina,201305,0,0
Bosnia and Herzegovina,201306,0,0
Bosnia and Herzegovina,201307,0,0
Bosnia and Herzegovina,201308,574425,28869.43006
Bosnia and Herzegovina,201309,574425,174066.08
Bosnia and Herzegovina,201310,574425,183789.8599
Bosnia and Herzegovina,201311,574425,234122.18
Bosnia and Herzegovina,201312,574425,168885.9399
Bosnia and Herzegovina,201401,574425,202295.66
Bosnia and Herzegovina,201402,574425,162719.29
Bosnia and Herzegovina,201403,574425,131442.6999
Bosnia and Herzegovina,201404,574425,187339.44
Bosnia and Herzegovina,201405,0,0
Bosnia and Herzegovina,201406,0,0
Bosnia and Herzegovina,201407,0,0
Bosnia and Herzegovina,201408,574425,233938.61
Bosnia and Herzegovina,201409,574425,165374.17
Bosnia and Herzegovina,201410,574425,181564.4
Bosnia and Herzegovina,201411,574425,126955.7999
Bosnia and Herzegovina,201412,574425,309920.9394
Bosnia and Herzegovina,201501,574425,258762.7697
Bosnia and Herzegovina,201502,574425,265118.8801
Bosnia and Herzegovina,201503,574425,175874.29
Bosnia and Herzegovina,201504,574425,135434.0399
Bosnia and Herzegovina,201505,0,0
Bosnia and Herzegovina,201506,0,0
Bosnia and Herzegovina,201507,0,0
Bosnia and Herzegovina,201508,574425,103234.7499
Bosnia and Herzegovina,201509,574425,157756.7499
Bosnia and Herzegovina,201510,574425,116886.48
Bosnia and Herzegovina,201511,574425,187385.4601
Bosnia and Herzegovina,201512,574425,154730.8499
Bosnia and Herzegovina,201601,574425,323845.3299
Bosnia and Herzegovina,201602,574425,161923.13
Bosnia and Herzegovina,201603,574425,128693.7699
Bosnia and Herzegovina,201604,574425,161026.8399
Bosnia and Herzegovina,201605,0,0
Bosnia and Herzegovina,201606,0,0
Bosnia and Herzegovina,201607,0,0
Bosnia and Herzegovina,201608,574425,169037.4599
Bosnia and Herzegovina,201609,574425,155426.94
Bosnia and Herzegovina,201610,574425,181815.62
Bosnia and Herzegovina,201611,574425,207800.17
Bosnia and Herzegovina,201612,574425,214926.34
Bosnia and Herzegovina,201701,574425,386576.4601
Bosnia and Herzegovina,201702,574425,267031.61
Bosnia and Herzegovina,201703,574425,244786.83
Bosnia and Herzegovina,201704,574425,212980.0299
Bosnia and Herzegovina,201705,0,0
Bosnia and Herzegovina,201706,0,0
Bosnia and Herzegovina,201707,0,0
Bosnia and Herzegovina,201708,574425,256259.2399
Bosnia and Herzegovina,201709,574425,243988.1201
Bosnia and Herzegovina,201710,574425,281835.8595
Bosnia and Herzegovina,201711,574425,230382.06
Bosnia and Herzegovina,201712,574425,226768.0101
Bosnia and Herzegovina,201801,574425,289710.1097
Bosnia and Herzegovina,201802,574425,286012.5999
Bosnia and Herzegovina,201803,574425,257419.22
Bosnia and Herzegovina,201804,574425,228111.37
Bosnia and Herzegovina,201805,0,0
Bosnia and Herzegovina,201807,0,0
Bosnia and Herzegovina,201808,574425,132202.7799
Bosnia and Herzegovina,201809,574425,213664.0999
Bosnia and Herzegovina,201810,574425,224383.2699
Bosnia and Herzegovina,201811,574425,254134.9601
Bosnia and Herzegovina,201812,574425,217562.36
Bosnia and Herzegovina,201901,574425,415212.4597
Bosnia and Herzegovina,201902,574425,249245.7899
Bosnia and Herzegovina,201903,574425,232974.39
Bosnia and Herzegovina,201904,574425,253247.34
brazil,201204,88236972,10059892.22
brazil,201205,88236972,7007507.348
brazil,201206,88236972,7068064.699
brazil,201207,88236972,7800322.279
brazil,201208,88236972,10352819.13
brazil,201209,88236972,14030769.04
brazil,201210,88236972,10684344.33
brazil,201211,88236972,7791163.116
brazil,201212,88236972,10018197.67
brazil,201301,88236972,8215103.797
brazil,201302,88236972,11623025.03
brazil,201303,88236972,13286758.54
brazil,201304,88236972,12418560.18
brazil,201305,88236972,9790060.045
brazil,201306,88236972,9185860.396
brazil,201307,88236972,8467171.948
brazil,201308,88236972,10859581.77
brazil,201309,88236972,13486880.42
brazil,201310,88236972,11898237.53
brazil,201311,88236972,11730472.02
brazil,201312,88236972,10015737.43
brazil,201401,88236972,11251107.47
brazil,201402,88236972,11627570.33
brazil,201403,88236972,13098856.1
brazil,201404,88236972,13546745.32
brazil,201405,88236972,8573198.797
brazil,201406,88236972,8594615.508
brazil,201407,88236972,9326918.597
brazil,201408,88236972,13155772.64
brazil,201409,88236972,13522358.81
brazil,201410,88236972,11252445.53
brazil,201411,88236972,9125809.32
brazil,201412,88236972,11141994.57
brazil,201501,88236972,12964673.96
brazil,201502,88236972,15967351.38
brazil,201503,88236972,14110312.8
brazil,201504,88236972,10723534.99
brazil,201505,88236972,8488428.588
brazil,201506,88236972,8818379.648
brazil,201507,88236972,8740679.587
brazil,201508,88236972,10402594.95
brazil,201509,88236972,12303645.21
brazil,201510,88236972,14116678.36
brazil,201511,88236972,10495829.89
brazil,201512,88236972,9655055.614
brazil,201601,88236972,7826219.967
brazil,201602,88236972,9422259.727
brazil,201603,88236972,10595121.37
brazil,201604,88236972,12982826.1
brazil,201605,88236972,10898051.07
brazil,201606,88236972,8539211.468
brazil,201607,88236972,9128208.739
brazil,201608,88236972,9715397.727
brazil,201609,88236972,12684903.18
brazil,201610,88236972,12206767.9
brazil,201611,88236972,9846636.227
brazil,201612,88236972,8765378.197
brazil,201701,88236972,11734930.92
brazil,201702,88236972,16428411.42
brazil,201703,88236972,19727403.13
brazil,201704,88236972,21961753.58
brazil,201705,88236972,15956443.78
brazil,201706,88236972,13962390.61
brazil,201707,88236972,13426117.88
brazil,201708,88236972,15944122.45
brazil,201709,88236972,22699136.14
brazil,201710,88236972,21215169.77
brazil,201711,88236972,17266157.53
brazil,201712,88236972,16373173.63
brazil,201801,88236972,14513560.99
brazil,201802,88236972,15500886.89
brazil,201803,88236972,17726635.48
brazil,201804,88236972,22724814.66
brazil,201805,88236972,17866477.41
brazil,201807,88236972,16428889.42
brazil,201808,88236972,15282352.21
brazil,201809,88236972,17927450.08
brazil,201810,88236972,18079897.17
brazil,201811,88236972,16308903.32
brazil,201812,88236972,15361082.48
brazil,201901,88236972,12599138.27
brazil,201902,88236972,16618228.85
brazil,201903,88236972,17865651.85
brazil,201904,88236972,16943621.78
Cambodia,201204,1239984,78411.47003
Cambodia,201205,1239984,43918.62001
Cambodia,201206,1239984,19055.25998
Cambodia,201207,1239984,16445.48996
Cambodia,201208,1239984,15204.16997
Cambodia,201209,1239984,28124.20999
Cambodia,201210,1239984,65097.92991
Cambodia,201211,1239984,19885.01995
Cambodia,201212,1239984,22068.40998
Cambodia,201301,1239984,94543.87996
Cambodia,201302,1239984,187449.1197
Cambodia,201303,1239984,210911.1302
Cambodia,201304,1239984,123474.9599
Cambodia,201305,1239984,45612.87999
Cambodia,201306,1239984,79352.55999
Cambodia,201307,1239984,11860.32996
Cambodia,201308,1239984,11633.77999
Cambodia,201309,1239984,19479.90994
Cambodia,201310,1239984,75014.48987
Cambodia,201311,1239984,68807.42986
Cambodia,201312,1239984,28571.65001
Cambodia,201401,1239984,49821.22999
Cambodia,201402,1239984,69398.71994
Cambodia,201403,1239984,81895.3898
Cambodia,201404,1239984,152435.6401
Cambodia,201405,1239984,43885.10991
Cambodia,201406,1239984,106315.2199
Cambodia,201407,1239984,104106.3599
Cambodia,201408,1239984,44248.14996
Cambodia,201409,1239984,176821.82
Cambodia,201410,1239984,66551.68994
Cambodia,201411,1239984,25698.90999
Cambodia,201412,1239984,42486.61996
Cambodia,201501,1239984,100191.3698
Cambodia,201502,1239984,137778.83
Cambodia,201503,1239984,189270.27
Cambodia,201504,1239984,169954.03
Cambodia,201505,1239984,93198.68992
Cambodia,201506,1239984,81799.56996
Cambodia,201507,1239984,27221.17995
Cambodia,201508,1239984,124071.0299
Cambodia,201509,1239984,72564.62989
Cambodia,201510,1239984,69188.17986
Cambodia,201511,1239984,43756.5899
Cambodia,201512,1239984,38076.16995
Cambodia,201601,1239984,38352.40999
Cambodia,201602,1239984,122646.29
Cambodia,201603,1239984,72381.49988
Cambodia,201604,1239984,151779.2499
Cambodia,201605,1239984,157515.51
Cambodia,201606,1239984,84400.26995
Cambodia,201607,1239984,35134.50994
Cambodia,201608,1239984,76848.80997
Cambodia,201609,1239984,34138.11995
Cambodia,201610,1239984,59484.22994
Cambodia,201611,1239984,26695.34001
Cambodia,201612,1239984,40699.76995
Cambodia,201701,1239984,99255.95985
Cambodia,201702,1239984,183083.6299
Cambodia,201703,1239984,225503.9101
Cambodia,201704,1239984,382350.6194
Cambodia,201705,1239984,230474.94
Cambodia,201706,1239984,225947.9501
Cambodia,201707,1239984,118539.7201
Cambodia,201708,1239984,162898.7701
Cambodia,201709,1239984,205476.2901
Cambodia,201710,1239984,253845.9301
Cambodia,201711,1239984,175565.3401
Cambodia,201712,1239984,112466.4099
Cambodia,201801,1239984,115208.9699
Cambodia,201802,1239984,189123.51
Cambodia,201803,1239984,250678.51
Cambodia,201804,1239984,381330.4701
Cambodia,201805,1239984,205260.56
Cambodia,201807,1239984,39683.23001
Cambodia,201808,1239984,107193.2701
Cambodia,201809,1239984,128340.59
Cambodia,201810,1239984,199621.4901
Cambodia,201811,1239984,179913.56
Cambodia,201812,1239984,95952.42987
Cambodia,201901,1239984,117546.3699
Cambodia,201902,1239984,168103.7399
Cambodia,201903,1239984,212674.8601
Cambodia,201904,1239984,283789.2001
canada,201204,169610796,2614276.81
canada,201205,0,0
canada,201206,0,0
canada,201207,0,0
canada,201208,169610796,2520575.55
canada,201209,169610796,9106421.73
canada,201210,169610796,59951837.84
canada,201211,169610796,61231510.16
canada,201212,169610796,51497390.32
canada,201301,169610796,57415851.5
canada,201302,169610796,68652649.42
canada,201303,169610796,33893370.55
canada,201304,169610796,5892228.738
canada,201305,0,0
canada,201306,0,0
canada,201307,0,0
canada,201308,155492561,683282.7497
canada,201309,169610796,7611325.839
canada,201310,169610796,54711063.17
canada,201311,169610796,80480943.4
canada,201312,169610796,46120718.39
canada,201401,169610796,63500153.14
canada,201402,169610796,49856424.19
canada,201403,169610796,35765567.46
canada,201404,169610796,5958268.348
canada,201405,0,0
canada,201406,0,0
canada,201407,0,0
canada,201408,169610796,2075801.25
canada,201409,169610796,18856017.3
canada,201410,169610796,65923448.17
canada,201411,169610796,54291167.52
canada,201412,169610796,91208181.31
canada,201501,169610796,83719162.71
canada,201502,169610796,95177677.76
canada,201503,169610796,58702774.08
canada,201504,169610796,2810195.689
canada,201505,0,0
canada,201506,0,0
canada,201507,0,0
canada,201508,155492561,1507448.87
canada,201509,169610796,13894980
canada,201510,169610796,48595445.07
canada,201511,169610796,101012660.7
canada,201512,169610796,83373306.12
canada,201601,169610796,74507554.96
canada,201602,169610796,77887351.13
canada,201603,169610796,41106972.55
canada,201604,169610796,5321770.979
canada,201605,0,0
canada,201606,0,0
canada,201607,0,0
canada,201608,169610796,2327003.77
canada,201609,169610796,54873208.36
canada,201610,169610796,81413361.36
canada,201611,169610796,66472018.86
canada,201612,169610796,77471967.92
canada,201701,169610796,83168307.29
canada,201702,169610796,102130280.9
canada,201703,169610796,89491318.58
canada,201704,169610796,6746028.931
canada,201705,0,0
canada,201706,0,0
canada,201707,0,0
canada,201708,169610796,3185178.059
canada,201709,169610796,31848580.11
canada,201710,169610796,66861273.14
canada,201711,169610796,82611383.91
canada,201712,169610796,86693505.1
canada,201801,169610796,73719244.89
canada,201802,169610796,61936847.51
canada,201803,169610796,46813504.78
canada,201804,169610796,5001989.08
canada,201805,0,0
canada,201807,0,0
canada,201808,155492561,942448.5297
canada,201809,169610796,8320115.304
canada,201810,169610796,37879590.47
canada,201811,169610796,82057797.08
canada,201812,169610796,72748979.97
canada,201901,169610796,72660118.4
canada,201902,169610796,85884266.97
canada,201903,169610796,75946544.22
canada,201904,169610796,7137934.79
china,201204,124632400,19804590.72
china,201205,124632400,14096729.88
china,201206,124632400,8173866.538
china,201207,124632400,11161742.22
china,201208,124632400,20516648.06
china,201209,124632400,23659279.6
china,201210,124632400,27259085.54
china,201211,124632400,23358795.49
china,201212,124632400,18684216.18
china,201301,124632400,21345179.79
china,201302,124632400,22045349.19
china,201303,124632400,24323326.86
china,201304,124632400,23406525.46
china,201305,124632400,17557236.17
china,201306,124632400,12955303.19
china,201307,124632400,11112553.6
china,201308,124632400,21656041.08
china,201309,124632400,22700445.42
china,201310,124632400,30582316.57
china,201311,124632400,28108281.64
china,201312,124632400,28303813.82
china,201401,124632400,25389395.31
china,201402,124632400,24026181.17
china,201403,124632400,20373889.11
china,201404,124632400,20120260.31
china,201405,124632400,18667550.25
china,201406,124632400,9189395.408
china,201407,124632400,15324859.94
china,201408,124632400,25623261.22
china,201409,124632400,23448326.32
china,201410,124632400,25631401.7
china,201411,124632400,17541474.01
china,201412,124632400,34336548.83
china,201501,124632400,24955440.67
china,201502,124632400,33713933.58
china,201503,124632400,23369003.67
china,201504,124632400,21644933.44
china,201505,124632400,14902832.28
china,201506,124632400,10135607.15
china,201507,124632400,13757211.11
china,201508,124632400,17988316.36
china,201509,124632400,19799920.54
china,201510,124632400,21282039.9
china,201511,124632400,24958160.25
china,201512,124632400,30086867.98
china,201601,124632400,20730036.24
china,201602,124632400,23098042.63
china,201603,124632400,19284122.81
china,201604,124632400,17420785.74
china,201605,124632400,18931156.73
china,201606,124632400,11016210.35
china,201607,124632400,14173436.16
china,201608,124632400,18556991.67
china,201609,124632400,21903428.77
china,201610,124632400,26911574.14
china,201611,124632400,23800679.23
china,201612,124632400,27796779.77
china,201701,124632400,33799456.42
china,201702,124632400,32589683.32
china,201703,124632400,31005264.87
china,201704,124632400,32276134.3
china,201705,124632400,27198403.67
china,201706,124632400,14877016.22
china,201707,124632400,22948664.61
china,201708,124632400,34040502.82
china,201709,124632400,34364697.12
china,201710,124632400,41274308.12
china,201711,124632400,37349867.44
china,201712,124632400,31464313.05
china,201801,124632400,34043218.5
china,201802,124632400,36855439.68
china,201803,124632400,33435085.92
china,201804,124632400,33847651.88
china,201805,124632400,24966131.57
china,201807,124632400,20873399.93
china,201808,124632400,29243455.77
china,201809,124632400,31558229.78
china,201810,124632400,38154706.65
china,201811,124632400,38969102.75
china,201812,124632400,31289822.31
china,201901,124632400,30754571.37
china,201902,124632400,34870982.78
china,201903,124632400,37367548.84
china,201904,124632400,33050747.3
Cote d'ivoire,201204,2156186,265205.9699
Cote d'ivoire,201205,2156186,154713.8398
Cote d'ivoire,201206,2156186,94773.43984
Cote d'ivoire,201207,2156186,159366.9898
Cote d'ivoire,201208,2156186,213283.5298
Cote d'ivoire,201209,2156186,392017.5602
Cote d'ivoire,201210,2156186,253679.34
Cote d'ivoire,201211,2156186,148050.1397
Cote d'ivoire,201212,2156186,117718.08
Cote d'ivoire,201301,2156186,266794.9899
Cote d'ivoire,201302,2156186,412220.14
Cote d'ivoire,201303,2156186,442283.3203
Cote d'ivoire,201304,2156186,208957.0498
Cote d'ivoire,201305,2156186,318066.3101
Cote d'ivoire,201306,2156186,351049.0303
Cote d'ivoire,201307,2156186,152958.9797
Cote d'ivoire,201308,2156186,269768.78
Cote d'ivoire,201309,2156186,269668.91
Cote d'ivoire,201310,2156186,330277.7601
Cote d'ivoire,201311,2156186,238033.0298
Cote d'ivoire,201312,2156186,176139.3699
Cote d'ivoire,201401,2156186,232133.1098
Cote d'ivoire,201402,2156186,275006.0897
Cote d'ivoire,201403,2156186,383243.8801
Cote d'ivoire,201404,2156186,270470.6498
Cote d'ivoire,201405,2156186,196775.3598
Cote d'ivoire,201406,2156186,211221.0698
Cote d'ivoire,201407,2156186,203105.7598
Cote d'ivoire,201408,2156186,310847
Cote d'ivoire,201409,2156186,281206.2799
Cote d'ivoire,201410,2156186,164693.4397
Cote d'ivoire,201411,2156186,141824.8199
Cote d'ivoire,201412,2156186,226253.1599
Cote d'ivoire,201501,2156186,343754.6797
Cote d'ivoire,201502,2156186,530186.5205
Cote d'ivoire,201503,2156186,424386.8001
Cote d'ivoire,201504,2156186,205877.1797
Cote d'ivoire,201505,2156186,212152.8799
Cote d'ivoire,201506,2156186,311754.72
Cote d'ivoire,201507,2156186,200924.0698
Cote d'ivoire,201508,2156186,215692.6499
Cote d'ivoire,201509,2156186,435199.9002
Cote d'ivoire,201510,2156186,396100.2901
Cote d'ivoire,201511,2156186,309244.4799
Cote d'ivoire,201512,2156186,260101.0497
Cote d'ivoire,201601,2156186,224627.3699
Cote d'ivoire,201602,2156186,273244.8799
Cote d'ivoire,201603,2156186,240559.2798
Cote d'ivoire,201604,2156186,390136.93
Cote d'ivoire,201605,2156186,361332.6601
Cote d'ivoire,201606,2156186,323377.4999
