../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Dakshin Kannad,31641
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Davanagere,44682
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Dharwad,31534
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Gadag,24031
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Gulbarga,98945
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Hassan,40859
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Haveri,33959
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Kodagu,7833
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Kolar,73438
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Koppal,37049
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Mandya,43385
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Mysore,46071
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Raichur,50660
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Shimoga,21346
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Tumkur,76421
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Udupi,17884
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Uttar Kannand,24550
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Alappuzha,21228
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Ernakulam,43704
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Idukki,19673
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Kannur,22041
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Kasaragod,13130
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Kollam,24942
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Kottayam,22612
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Kozhikode,21162
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Malappuram,25733
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Palakkad,30955
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Pattanamtitta,15205
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Thiruvananthapuram,31463
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Thrissur,30902
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Wayanad,9658
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Kavaratti,416
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Anuppur,9960
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Ashoknagar,8110
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Balaghat,8832
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Barwani,20751
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Betul,18763
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Bhind,17030
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Bhopal,29958
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Burhanpur,11519
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Chhatarpur,28706
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Chhindwara,28665
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Damoh,17981
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Datia,14501
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Dewas,37389
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Dhar,44615
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Dindori,764
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,East Nimar,21758
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Guna,26482
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Gwalior,28407
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Harda,14569
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Hoshangabad,29994
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Indore,49486
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Jabalpur,34282
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Jhabua,15590
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Katni,23006
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Mandla,5560
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Mandsaur,35965
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Morena,14986
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Narsinghpur,28921
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Neemuch,23875
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Panna,7513
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Raisen,22098
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Rajgarh,36795
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Ratlam,32627
